Route,Year,Transit,Incident_Category,Delay_Count,Total_Delay_Min,active_in_2025,route_long_name,rank
125S,2019,Bus,Passenger,21,308.0,True,Drewry,1
125S,2019,Bus,Scheduling,16,166.0,True,Drewry,1
125S,2020,Bus,Collision,3,80.0,True,Drewry,1
125S,2020,Bus,General,8,371.0,True,Drewry,1
125S,2020,Bus,Mechanical,33,530.0,True,Drewry,1
125S,2020,Bus,Operations,13,550.0,True,Drewry,1
125S,2020,Bus,Passenger,7,129.0,True,Drewry,1
125S,2021,Bus,Cleaning,9,100.0,True,Drewry,1
125S,2021,Bus,Collision,3,174.0,True,Drewry,1
125S,2021,Bus,Mechanical,22,342.0,True,Drewry,1
125S,2021,Bus,Operations,25,367.0,True,Drewry,1
125S,2021,Bus,Passenger,5,246.0,True,Drewry,1
125S,2022,Bus,Cleaning,3,75.0,True,Drewry,1
125S,2022,Bus,Collision,6,351.0,True,Drewry,1
125S,2022,Bus,General,4,274.0,True,Drewry,1
125S,2022,Bus,Mechanical,28,382.0,True,Drewry,1
125S,2022,Bus,Operations,52,892.0,True,Drewry,1
125S,2022,Bus,Passenger,6,104.0,True,Drewry,1
125S,2023,Bus,Cleaning,3,38.0,True,Drewry,1
125S,2023,Bus,Collision,7,217.0,True,Drewry,1
125S,2023,Bus,General,4,115.0,True,Drewry,1
125S,2023,Bus,Mechanical,42,647.0,True,Drewry,1
125S,2023,Bus,Operations,34,916.0,True,Drewry,1
125S,2023,Bus,Passenger,6,110.0,True,Drewry,1
125S,2024,Bus,Cleaning,1,7.0,True,Drewry,1
125S,2024,Bus,Collision,8,104.0,True,Drewry,1
125S,2024,Bus,General,2,48.0,True,Drewry,1
125S,2024,Bus,Mechanical,25,329.0,True,Drewry,1
125S,2024,Bus,Operations,34,735.0,True,Drewry,1
125S,2024,Bus,Passenger,7,110.0,True,Drewry,1
125S,2025,Bus,General,82,1177.0,True,Drewry,1
126,2014,Bus,General,108,1380.0,True,Christie,1
126,2014,Bus,Mechanical,22,483.0,True,Christie,1
126,2014,Bus,Operations,16,823.0,True,Christie,1
126,2014,Bus,Passenger,24,511.0,True,Christie,1
126,2014,Bus,Scheduling,16,202.0,True,Christie,1
126,2015,Bus,General,53,801.0,True,Christie,1
126,2015,Bus,Mechanical,24,555.0,True,Christie,1
126,2015,Bus,Operations,12,2377.0,True,Christie,1
126,2015,Bus,Passenger,23,437.0,True,Christie,1
126,2015,Bus,Scheduling,18,298.0,True,Christie,1
126,2016,Bus,General,16,276.0,True,Christie,1
126,2016,Bus,Mechanical,38,695.0,True,Christie,1
126,2016,Bus,Operations,14,1665.0,True,Christie,1
126,2016,Bus,Passenger,24,532.0,True,Christie,1
126,2016,Bus,Scheduling,31,517.0,True,Christie,1
126,2017,Bus,General,18,306.0,True,Christie,1
126,2017,Bus,Mechanical,15,361.0,True,Christie,1
126,2017,Bus,Operations,7,648.0,True,Christie,1
126,2017,Bus,Passenger,23,601.0,True,Christie,1
126,2017,Bus,Scheduling,27,493.0,True,Christie,1
126,2018,Bus,General,21,389.0,True,Christie,1
126,2018,Bus,Mechanical,9,206.0,True,Christie,1
126,2018,Bus,Operations,19,3596.0,True,Christie,1
126,2018,Bus,Passenger,33,805.0,True,Christie,1
126,2018,Bus,Scheduling,28,474.0,True,Christie,1
126,2019,Bus,General,16,918.0,True,Christie,1
126,2019,Bus,Mechanical,26,517.0,True,Christie,1
126,2019,Bus,Operations,24,3647.0,True,Christie,1
126,2019,Bus,Passenger,29,632.0,True,Christie,1
126,2019,Bus,Scheduling,7,169.0,True,Christie,1
126,2020,Bus,Collision,7,467.0,True,Christie,1
126,2020,Bus,General,14,271.0,True,Christie,1
126,2020,Bus,Mechanical,11,226.0,True,Christie,1
126,2020,Bus,Operations,7,1057.0,True,Christie,1
126,2020,Bus,Passenger,20,509.0,True,Christie,1
126,2021,Bus,Collision,8,615.0,True,Christie,1
126,2021,Bus,General,4,102.0,True,Christie,1
126,2021,Bus,Management,1,30.0,True,Christie,1
126,2021,Bus,Mechanical,5,135.0,True,Christie,1
126,2021,Bus,Operations,29,1179.0,True,Christie,1
126,2021,Bus,Passenger,5,195.0,True,Christie,1
126,2022,Bus,Cleaning,2,55.0,True,Christie,1
126,2022,Bus,Collision,8,214.0,True,Christie,1
126,2022,Bus,General,1,17.0,True,Christie,1
126,2022,Bus,Mechanical,28,674.0,True,Christie,1
126,2022,Bus,Operations,55,1523.0,True,Christie,1
126,2022,Bus,Passenger,9,204.0,True,Christie,1
126,2023,Bus,Cleaning,3,80.0,True,Christie,1
126,2023,Bus,Collision,19,460.0,True,Christie,1
126,2023,Bus,General,18,423.0,True,Christie,1
126,2023,Bus,Mechanical,36,889.0,True,Christie,1
126,2023,Bus,Operations,66,1775.0,True,Christie,1
126,2023,Bus,Passenger,15,377.0,True,Christie,1
126,2024,Bus,Cleaning,5,91.0,True,Christie,1
126,2024,Bus,Collision,25,514.0,True,Christie,1
126,2024,Bus,General,4,112.0,True,Christie,1
126,2024,Bus,Mechanical,47,1026.0,True,Christie,1
126,2024,Bus,Operations,36,1409.0,True,Christie,1
126,2024,Bus,Passenger,24,500.0,True,Christie,1
126,2025,Bus,General,100,4642.0,True,Christie,1
127,2014,Bus,General,102,1406.0,True,Davenport,1
127,2014,Bus,Mechanical,34,682.0,True,Davenport,1
127,2014,Bus,Operations,11,2260.0,True,Davenport,1
127,2014,Bus,Passenger,19,395.0,True,Davenport,1
127,2014,Bus,Scheduling,21,380.0,True,Davenport,1
127,2015,Bus,General,24,406.0,True,Davenport,1
127,2015,Bus,Mechanical,55,1090.0,True,Davenport,1
127,2015,Bus,Operations,34,4883.0,True,Davenport,1
127,2015,Bus,Passenger,18,362.0,True,Davenport,1
127,2015,Bus,Scheduling,23,371.0,True,Davenport,1
127,2016,Bus,General,41,1215.0,True,Davenport,1
127,2016,Bus,Mechanical,39,787.0,True,Davenport,1
127,2016,Bus,Operations,23,1976.0,True,Davenport,1
127,2016,Bus,Passenger,21,422.0,True,Davenport,1
127,2016,Bus,Scheduling,28,512.0,True,Davenport,1
127,2017,Bus,General,32,625.0,True,Davenport,1
127,2017,Bus,Mechanical,26,535.0,True,Davenport,1
127,2017,Bus,Operations,23,2633.0,True,Davenport,1
127,2017,Bus,Passenger,26,546.0,True,Davenport,1
127,2017,Bus,Scheduling,25,491.0,True,Davenport,1
127,2018,Bus,General,52,987.0,True,Davenport,1
127,2018,Bus,Mechanical,30,600.0,True,Davenport,1
127,2018,Bus,Operations,29,3806.0,True,Davenport,1
127,2018,Bus,Passenger,17,398.0,True,Davenport,1
127,2018,Bus,Scheduling,16,255.0,True,Davenport,1
127,2019,Bus,General,55,1478.0,True,Davenport,1
127,2019,Bus,Mechanical,55,1072.0,True,Davenport,1
127,2019,Bus,Operations,24,2360.0,True,Davenport,1
127,2019,Bus,Passenger,29,685.0,True,Davenport,1
127,2019,Bus,Scheduling,2,34.0,True,Davenport,1
127,2020,Bus,Collision,4,95.0,True,Davenport,1
127,2020,Bus,General,7,530.0,True,Davenport,1
127,2020,Bus,Mechanical,23,476.0,True,Davenport,1
127,2020,Bus,Operations,24,628.0,True,Davenport,1
127,2020,Bus,Passenger,9,467.0,True,Davenport,1
127,2021,Bus,Cleaning,2,32.0,True,Davenport,1
127,2021,Bus,Collision,9,278.0,True,Davenport,1
127,2021,Bus,General,1,23.0,True,Davenport,1
127,2021,Bus,Mechanical,18,401.0,True,Davenport,1
127,2021,Bus,Operations,30,718.0,True,Davenport,1
127,2021,Bus,Passenger,10,225.0,True,Davenport,1
127,2021,Bus,Scheduling,1,23.0,True,Davenport,1
127,2022,Bus,Collision,10,218.0,True,Davenport,1
127,2022,Bus,General,26,619.0,True,Davenport,1
127,2022,Bus,Mechanical,32,745.0,True,Davenport,1
127,2022,Bus,Operations,46,1289.0,True,Davenport,1
127,2022,Bus,Passenger,17,465.0,True,Davenport,1
127,2022,Bus,Scheduling,1,22.0,True,Davenport,1
127,2023,Bus,Cleaning,4,114.0,True,Davenport,1
127,2023,Bus,Collision,12,364.0,True,Davenport,1
127,2023,Bus,General,12,1053.0,True,Davenport,1
127,2023,Bus,Mechanical,16,416.0,True,Davenport,1
127,2023,Bus,Operations,33,2540.0,True,Davenport,1
127,2023,Bus,Passenger,8,216.0,True,Davenport,1
127,2024,Bus,Cleaning,1,24.0,True,Davenport,1
127,2024,Bus,Collision,7,216.0,True,Davenport,1
127,2024,Bus,General,9,279.0,True,Davenport,1
127,2024,Bus,Mechanical,32,803.0,True,Davenport,1
127,2024,Bus,Operations,28,1162.0,True,Davenport,1
127,2024,Bus,Passenger,11,290.0,True,Davenport,1
127,2025,Bus,General,121,7456.0,True,Davenport,1
128,2015,Bus,Mechanical,1,28.0,True,Unknown,1
128,2023,Bus,General,1,22.0,True,Unknown,1
128,2023,Bus,Mechanical,5,116.0,True,Unknown,1
128,2023,Bus,Operations,6,231.0,True,Unknown,1
128,2024,Bus,Cleaning,1,20.0,True,Unknown,1
128,2024,Bus,Collision,2,65.0,True,Unknown,1
128,2024,Bus,General,2,42.0,True,Unknown,1
128,2024,Bus,Mechanical,5,104.0,True,Unknown,1
128,2024,Bus,Operations,14,320.0,True,Unknown,1
128,2024,Bus,Passenger,2,45.0,True,Unknown,1
128,2025,Bus,General,39,1107.0,True,Unknown,1
129A,2014,Bus,General,65,1305.0,True,McCowan North,1
129B,2014,Bus,General,65,1305.0,True,McCowan North,2
129S,2014,Bus,General,65,1305.0,True,McCowan North,3
129A,2014,Bus,Mechanical,315,2802.0,True,McCowan North,1
129B,2014,Bus,Mechanical,315,2802.0,True,McCowan North,2
129S,2014,Bus,Mechanical,315,2802.0,True,McCowan North,3
129A,2014,Bus,Operations,97,3853.0,True,McCowan North,1
129B,2014,Bus,Operations,97,3853.0,True,McCowan North,2
129S,2014,Bus,Operations,97,3853.0,True,McCowan North,3
129A,2014,Bus,Passenger,72,822.0,True,McCowan North,1
129B,2014,Bus,Passenger,72,822.0,True,McCowan North,2
129S,2014,Bus,Passenger,72,822.0,True,McCowan North,3
129A,2014,Bus,Scheduling,119,884.0,True,McCowan North,1
129B,2014,Bus,Scheduling,119,884.0,True,McCowan North,2
129S,2014,Bus,Scheduling,119,884.0,True,McCowan North,3
129A,2015,Bus,General,53,848.0,True,McCowan North,1
129B,2015,Bus,General,53,848.0,True,McCowan North,2
129S,2015,Bus,General,53,848.0,True,McCowan North,3
129A,2015,Bus,Mechanical,270,2520.0,True,McCowan North,1
129B,2015,Bus,Mechanical,270,2520.0,True,McCowan North,2
129S,2015,Bus,Mechanical,270,2520.0,True,McCowan North,3
129A,2015,Bus,Operations,120,3195.0,True,McCowan North,1
129B,2015,Bus,Operations,120,3195.0,True,McCowan North,2
129S,2015,Bus,Operations,120,3195.0,True,McCowan North,3
129A,2015,Bus,Passenger,50,632.0,True,McCowan North,1
129B,2015,Bus,Passenger,50,632.0,True,McCowan North,2
129S,2015,Bus,Passenger,50,632.0,True,McCowan North,3
129A,2015,Bus,Scheduling,124,1163.0,True,McCowan North,1
129B,2015,Bus,Scheduling,124,1163.0,True,McCowan North,2
129S,2015,Bus,Scheduling,124,1163.0,True,McCowan North,3
129A,2016,Bus,General,31,622.0,True,McCowan North,1
129B,2016,Bus,General,31,622.0,True,McCowan North,2
129S,2016,Bus,General,31,622.0,True,McCowan North,3
129A,2016,Bus,Mechanical,239,2569.0,True,McCowan North,1
129B,2016,Bus,Mechanical,239,2569.0,True,McCowan North,2
129S,2016,Bus,Mechanical,239,2569.0,True,McCowan North,3
129A,2016,Bus,Operations,87,4712.0,True,McCowan North,1
129B,2016,Bus,Operations,87,4712.0,True,McCowan North,2
129S,2016,Bus,Operations,87,4712.0,True,McCowan North,3
129A,2016,Bus,Passenger,42,587.0,True,McCowan North,1
129B,2016,Bus,Passenger,42,587.0,True,McCowan North,2
129S,2016,Bus,Passenger,42,587.0,True,McCowan North,3
129A,2016,Bus,Scheduling,119,1210.0,True,McCowan North,1
129B,2016,Bus,Scheduling,119,1210.0,True,McCowan North,2
129S,2016,Bus,Scheduling,119,1210.0,True,McCowan North,3
129A,2017,Bus,General,66,1035.0,True,McCowan North,1
129B,2017,Bus,General,66,1035.0,True,McCowan North,2
129S,2017,Bus,General,66,1035.0,True,McCowan North,3
129A,2017,Bus,Mechanical,222,2770.0,True,McCowan North,1
129B,2017,Bus,Mechanical,222,2770.0,True,McCowan North,2
129S,2017,Bus,Mechanical,222,2770.0,True,McCowan North,3
129A,2017,Bus,Operations,114,5425.0,True,McCowan North,1
129B,2017,Bus,Operations,114,5425.0,True,McCowan North,2
129S,2017,Bus,Operations,114,5425.0,True,McCowan North,3
129A,2017,Bus,Passenger,55,796.0,True,McCowan North,1
129B,2017,Bus,Passenger,55,796.0,True,McCowan North,2
129S,2017,Bus,Passenger,55,796.0,True,McCowan North,3
129A,2017,Bus,Scheduling,128,1513.0,True,McCowan North,1
129B,2017,Bus,Scheduling,128,1513.0,True,McCowan North,2
129S,2017,Bus,Scheduling,128,1513.0,True,McCowan North,3
129A,2018,Bus,General,55,992.0,True,McCowan North,1
129B,2018,Bus,General,55,992.0,True,McCowan North,2
129S,2018,Bus,General,55,992.0,True,McCowan North,3
129A,2018,Bus,Mechanical,279,3072.0,True,McCowan North,1
129B,2018,Bus,Mechanical,279,3072.0,True,McCowan North,2
129S,2018,Bus,Mechanical,279,3072.0,True,McCowan North,3
129A,2018,Bus,Operations,62,1982.0,True,McCowan North,1
129B,2018,Bus,Operations,62,1982.0,True,McCowan North,2
129S,2018,Bus,Operations,62,1982.0,True,McCowan North,3
129A,2018,Bus,Passenger,56,725.0,True,McCowan North,1
129B,2018,Bus,Passenger,56,725.0,True,McCowan North,2
129S,2018,Bus,Passenger,56,725.0,True,McCowan North,3
129A,2018,Bus,Scheduling,146,1591.0,True,McCowan North,1
129B,2018,Bus,Scheduling,146,1591.0,True,McCowan North,2
129S,2018,Bus,Scheduling,146,1591.0,True,McCowan North,3
129A,2019,Bus,General,109,1611.0,True,McCowan North,1
129B,2019,Bus,General,109,1611.0,True,McCowan North,2
129S,2019,Bus,General,109,1611.0,True,McCowan North,3
129A,2019,Bus,Mechanical,274,3078.0,True,McCowan North,1
129B,2019,Bus,Mechanical,274,3078.0,True,McCowan North,2
129S,2019,Bus,Mechanical,274,3078.0,True,McCowan North,3
129A,2019,Bus,Operations,101,3930.0,True,McCowan North,1
129B,2019,Bus,Operations,101,3930.0,True,McCowan North,2
129S,2019,Bus,Operations,101,3930.0,True,McCowan North,3
129A,2019,Bus,Passenger,49,742.0,True,McCowan North,1
129B,2019,Bus,Passenger,49,742.0,True,McCowan North,2
129S,2019,Bus,Passenger,49,742.0,True,McCowan North,3
129A,2019,Bus,Scheduling,43,365.0,True,McCowan North,1
129B,2019,Bus,Scheduling,43,365.0,True,McCowan North,2
129S,2019,Bus,Scheduling,43,365.0,True,McCowan North,3
129A,2020,Bus,Cleaning,4,73.0,True,McCowan North,1
129B,2020,Bus,Cleaning,4,73.0,True,McCowan North,2
129S,2020,Bus,Cleaning,4,73.0,True,McCowan North,3
129A,2020,Bus,Collision,14,554.0,True,McCowan North,1
129B,2020,Bus,Collision,14,554.0,True,McCowan North,2
129S,2020,Bus,Collision,14,554.0,True,McCowan North,3
129A,2020,Bus,General,4,144.0,True,McCowan North,1
129B,2020,Bus,General,4,144.0,True,McCowan North,2
129S,2020,Bus,General,4,144.0,True,McCowan North,3
129A,2020,Bus,Management,3,30.0,True,McCowan North,1
129B,2020,Bus,Management,3,30.0,True,McCowan North,2
129S,2020,Bus,Management,3,30.0,True,McCowan North,3
129A,2020,Bus,Mechanical,121,1429.0,True,McCowan North,1
129B,2020,Bus,Mechanical,121,1429.0,True,McCowan North,2
129S,2020,Bus,Mechanical,121,1429.0,True,McCowan North,3
129A,2020,Bus,Operations,82,1139.0,True,McCowan North,1
129B,2020,Bus,Operations,82,1139.0,True,McCowan North,2
129S,2020,Bus,Operations,82,1139.0,True,McCowan North,3
129A,2020,Bus,Passenger,35,441.0,True,McCowan North,1
129B,2020,Bus,Passenger,35,441.0,True,McCowan North,2
129S,2020,Bus,Passenger,35,441.0,True,McCowan North,3
129A,2021,Bus,Cleaning,20,214.0,True,McCowan North,1
129B,2021,Bus,Cleaning,20,214.0,True,McCowan North,2
129S,2021,Bus,Cleaning,20,214.0,True,McCowan North,3
129A,2021,Bus,Collision,15,804.0,True,McCowan North,1
129B,2021,Bus,Collision,15,804.0,True,McCowan North,2
129S,2021,Bus,Collision,15,804.0,True,McCowan North,3
129A,2021,Bus,General,1,10.0,True,McCowan North,1
129B,2021,Bus,General,1,10.0,True,McCowan North,2
129S,2021,Bus,General,1,10.0,True,McCowan North,3
129A,2021,Bus,Mechanical,87,1176.0,True,McCowan North,1
129B,2021,Bus,Mechanical,87,1176.0,True,McCowan North,2
129S,2021,Bus,Mechanical,87,1176.0,True,McCowan North,3
129A,2021,Bus,Operations,44,1012.0,True,McCowan North,1
129B,2021,Bus,Operations,44,1012.0,True,McCowan North,2
129S,2021,Bus,Operations,44,1012.0,True,McCowan North,3
129A,2021,Bus,Passenger,19,386.0,True,McCowan North,1
129B,2021,Bus,Passenger,19,386.0,True,McCowan North,2
129S,2021,Bus,Passenger,19,386.0,True,McCowan North,3
129A,2022,Bus,Cleaning,7,123.0,True,McCowan North,1
129B,2022,Bus,Cleaning,7,123.0,True,McCowan North,2
129S,2022,Bus,Cleaning,7,123.0,True,McCowan North,3
129A,2022,Bus,Collision,23,729.0,True,McCowan North,1
129B,2022,Bus,Collision,23,729.0,True,McCowan North,2
129S,2022,Bus,Collision,23,729.0,True,McCowan North,3
129A,2022,Bus,General,11,285.0,True,McCowan North,1
129B,2022,Bus,General,11,285.0,True,McCowan North,2
129S,2022,Bus,General,11,285.0,True,McCowan North,3
129A,2022,Bus,Mechanical,87,1220.0,True,McCowan North,1
129B,2022,Bus,Mechanical,87,1220.0,True,McCowan North,2
129S,2022,Bus,Mechanical,87,1220.0,True,McCowan North,3
129A,2022,Bus,Operations,102,2603.0,True,McCowan North,1
129B,2022,Bus,Operations,102,2603.0,True,McCowan North,2
129S,2022,Bus,Operations,102,2603.0,True,McCowan North,3
129A,2022,Bus,Passenger,20,267.0,True,McCowan North,1
129B,2022,Bus,Passenger,20,267.0,True,McCowan North,2
129S,2022,Bus,Passenger,20,267.0,True,McCowan North,3
129A,2023,Bus,Cleaning,11,154.0,True,McCowan North,1
129B,2023,Bus,Cleaning,11,154.0,True,McCowan North,2
129S,2023,Bus,Cleaning,11,154.0,True,McCowan North,3
129A,2023,Bus,Collision,21,429.0,True,McCowan North,1
129B,2023,Bus,Collision,21,429.0,True,McCowan North,2
129S,2023,Bus,Collision,21,429.0,True,McCowan North,3
129A,2023,Bus,General,28,655.0,True,McCowan North,1
129B,2023,Bus,General,28,655.0,True,McCowan North,2
129S,2023,Bus,General,28,655.0,True,McCowan North,3
129A,2023,Bus,Mechanical,101,1277.0,True,McCowan North,1
129B,2023,Bus,Mechanical,101,1277.0,True,McCowan North,2
129S,2023,Bus,Mechanical,101,1277.0,True,McCowan North,3
129A,2023,Bus,Operations,104,3654.0,True,McCowan North,1
129B,2023,Bus,Operations,104,3654.0,True,McCowan North,2
129S,2023,Bus,Operations,104,3654.0,True,McCowan North,3
129A,2023,Bus,Passenger,26,329.0,True,McCowan North,1
129B,2023,Bus,Passenger,26,329.0,True,McCowan North,2
129S,2023,Bus,Passenger,26,329.0,True,McCowan North,3
129A,2024,Bus,Cleaning,13,213.0,True,McCowan North,1
129B,2024,Bus,Cleaning,13,213.0,True,McCowan North,2
129S,2024,Bus,Cleaning,13,213.0,True,McCowan North,3
129A,2024,Bus,Collision,40,807.0,True,McCowan North,1
129B,2024,Bus,Collision,40,807.0,True,McCowan North,2
129S,2024,Bus,Collision,40,807.0,True,McCowan North,3
129A,2024,Bus,General,6,460.0,True,McCowan North,1
129B,2024,Bus,General,6,460.0,True,McCowan North,2
129S,2024,Bus,General,6,460.0,True,McCowan North,3
129A,2024,Bus,Mechanical,209,3431.0,True,McCowan North,1
129B,2024,Bus,Mechanical,209,3431.0,True,McCowan North,2
129S,2024,Bus,Mechanical,209,3431.0,True,McCowan North,3
129A,2024,Bus,Operations,140,4269.0,True,McCowan North,1
129B,2024,Bus,Operations,140,4269.0,True,McCowan North,2
129S,2024,Bus,Operations,140,4269.0,True,McCowan North,3
129A,2024,Bus,Passenger,53,847.0,True,McCowan North,1
129B,2024,Bus,Passenger,53,847.0,True,McCowan North,2
129S,2024,Bus,Passenger,53,847.0,True,McCowan North,3
129A,2025,Bus,General,516,15676.0,True,McCowan North,1
129B,2025,Bus,General,516,15676.0,True,McCowan North,2
129S,2025,Bus,General,516,15676.0,True,McCowan North,3
13A,2014,Bus,Operations,1,6.0,True,Avenue Rd,1
13B,2014,Bus,Operations,1,6.0,True,Avenue Rd,2
13S,2014,Bus,Operations,1,6.0,True,Avenue Rd,3
13A,2015,Bus,Mechanical,1,9.0,True,Avenue Rd,1
13B,2015,Bus,Mechanical,1,9.0,True,Avenue Rd,2
13S,2015,Bus,Mechanical,1,9.0,True,Avenue Rd,3
13A,2015,Bus,Scheduling,1,13.0,True,Avenue Rd,1
13B,2015,Bus,Scheduling,1,13.0,True,Avenue Rd,2
13S,2015,Bus,Scheduling,1,13.0,True,Avenue Rd,3
13A,2016,Bus,General,6,64.0,True,Avenue Rd,1
13B,2016,Bus,General,6,64.0,True,Avenue Rd,2
13S,2016,Bus,General,6,64.0,True,Avenue Rd,3
13A,2016,Bus,Mechanical,14,289.0,True,Avenue Rd,1
13B,2016,Bus,Mechanical,14,289.0,True,Avenue Rd,2
13S,2016,Bus,Mechanical,14,289.0,True,Avenue Rd,3
13A,2016,Bus,Operations,5,169.0,True,Avenue Rd,1
13B,2016,Bus,Operations,5,169.0,True,Avenue Rd,2
13S,2016,Bus,Operations,5,169.0,True,Avenue Rd,3
13A,2016,Bus,Scheduling,2,29.0,True,Avenue Rd,1
13B,2016,Bus,Scheduling,2,29.0,True,Avenue Rd,2
13S,2016,Bus,Scheduling,2,29.0,True,Avenue Rd,3
13A,2017,Bus,Mechanical,1,8.0,True,Avenue Rd,1
13B,2017,Bus,Mechanical,1,8.0,True,Avenue Rd,2
13S,2017,Bus,Mechanical,1,8.0,True,Avenue Rd,3
13A,2018,Bus,Passenger,1,1.0,True,Avenue Rd,1
13B,2018,Bus,Passenger,1,1.0,True,Avenue Rd,2
13S,2018,Bus,Passenger,1,1.0,True,Avenue Rd,3
13A,2019,Bus,Mechanical,2,38.0,True,Avenue Rd,1
13B,2019,Bus,Mechanical,2,38.0,True,Avenue Rd,2
13S,2019,Bus,Mechanical,2,38.0,True,Avenue Rd,3
13A,2021,Bus,Collision,4,134.0,True,Avenue Rd,1
13B,2021,Bus,Collision,4,134.0,True,Avenue Rd,2
13S,2021,Bus,Collision,4,134.0,True,Avenue Rd,3
13A,2021,Bus,General,1,30.0,True,Avenue Rd,1
13B,2021,Bus,General,1,30.0,True,Avenue Rd,2
13S,2021,Bus,General,1,30.0,True,Avenue Rd,3
13A,2021,Bus,Mechanical,2,40.0,True,Avenue Rd,1
13B,2021,Bus,Mechanical,2,40.0,True,Avenue Rd,2
13S,2021,Bus,Mechanical,2,40.0,True,Avenue Rd,3
13A,2021,Bus,Operations,30,1322.0,True,Avenue Rd,1
13B,2021,Bus,Operations,30,1322.0,True,Avenue Rd,2
13S,2021,Bus,Operations,30,1322.0,True,Avenue Rd,3
13A,2021,Bus,Passenger,2,94.0,True,Avenue Rd,1
13B,2021,Bus,Passenger,2,94.0,True,Avenue Rd,2
13S,2021,Bus,Passenger,2,94.0,True,Avenue Rd,3
13A,2022,Bus,Cleaning,2,40.0,True,Avenue Rd,1
13B,2022,Bus,Cleaning,2,40.0,True,Avenue Rd,2
13S,2022,Bus,Cleaning,2,40.0,True,Avenue Rd,3
13A,2022,Bus,Collision,9,209.0,True,Avenue Rd,1
13B,2022,Bus,Collision,9,209.0,True,Avenue Rd,2
13S,2022,Bus,Collision,9,209.0,True,Avenue Rd,3
13A,2022,Bus,General,10,905.0,True,Avenue Rd,1
13B,2022,Bus,General,10,905.0,True,Avenue Rd,2
13S,2022,Bus,General,10,905.0,True,Avenue Rd,3
13A,2022,Bus,Mechanical,23,520.0,True,Avenue Rd,1
13B,2022,Bus,Mechanical,23,520.0,True,Avenue Rd,2
13S,2022,Bus,Mechanical,23,520.0,True,Avenue Rd,3
13A,2022,Bus,Operations,80,5947.0,True,Avenue Rd,1
13B,2022,Bus,Operations,80,5947.0,True,Avenue Rd,2
13S,2022,Bus,Operations,80,5947.0,True,Avenue Rd,3
13A,2022,Bus,Passenger,17,3480.0,True,Avenue Rd,1
13B,2022,Bus,Passenger,17,3480.0,True,Avenue Rd,2
13S,2022,Bus,Passenger,17,3480.0,True,Avenue Rd,3
13A,2023,Bus,Cleaning,2,49.0,True,Avenue Rd,1
13B,2023,Bus,Cleaning,2,49.0,True,Avenue Rd,2
13S,2023,Bus,Cleaning,2,49.0,True,Avenue Rd,3
13A,2023,Bus,Collision,7,166.0,True,Avenue Rd,1
13B,2023,Bus,Collision,7,166.0,True,Avenue Rd,2
13S,2023,Bus,Collision,7,166.0,True,Avenue Rd,3
13A,2023,Bus,General,20,493.0,True,Avenue Rd,1
13B,2023,Bus,General,20,493.0,True,Avenue Rd,2
13S,2023,Bus,General,20,493.0,True,Avenue Rd,3
13A,2023,Bus,Mechanical,46,1020.0,True,Avenue Rd,1
13B,2023,Bus,Mechanical,46,1020.0,True,Avenue Rd,2
13S,2023,Bus,Mechanical,46,1020.0,True,Avenue Rd,3
13A,2023,Bus,Operations,62,6368.0,True,Avenue Rd,1
13B,2023,Bus,Operations,62,6368.0,True,Avenue Rd,2
13S,2023,Bus,Operations,62,6368.0,True,Avenue Rd,3
13A,2023,Bus,Passenger,22,1515.0,True,Avenue Rd,1
13B,2023,Bus,Passenger,22,1515.0,True,Avenue Rd,2
13S,2023,Bus,Passenger,22,1515.0,True,Avenue Rd,3
13A,2024,Bus,Cleaning,2,50.0,True,Avenue Rd,1
13B,2024,Bus,Cleaning,2,50.0,True,Avenue Rd,2
13S,2024,Bus,Cleaning,2,50.0,True,Avenue Rd,3
13A,2024,Bus,Collision,15,349.0,True,Avenue Rd,1
13B,2024,Bus,Collision,15,349.0,True,Avenue Rd,2
13S,2024,Bus,Collision,15,349.0,True,Avenue Rd,3
13A,2024,Bus,General,9,284.0,True,Avenue Rd,1
13B,2024,Bus,General,9,284.0,True,Avenue Rd,2
13S,2024,Bus,General,9,284.0,True,Avenue Rd,3
13A,2024,Bus,Mechanical,25,567.0,True,Avenue Rd,1
13B,2024,Bus,Mechanical,25,567.0,True,Avenue Rd,2
13S,2024,Bus,Mechanical,25,567.0,True,Avenue Rd,3
13A,2024,Bus,Operations,58,5236.0,True,Avenue Rd,1
13B,2024,Bus,Operations,58,5236.0,True,Avenue Rd,2
13S,2024,Bus,Operations,58,5236.0,True,Avenue Rd,3
13A,2024,Bus,Passenger,10,267.0,True,Avenue Rd,1
13B,2024,Bus,Passenger,10,267.0,True,Avenue Rd,2
13S,2024,Bus,Passenger,10,267.0,True,Avenue Rd,3
13A,2025,Bus,General,129,9546.0,True,Avenue Rd,1
13B,2025,Bus,General,129,9546.0,True,Avenue Rd,2
13S,2025,Bus,General,129,9546.0,True,Avenue Rd,3
130A,2014,Bus,General,22,424.0,True,Middlefield,1
130B,2014,Bus,General,22,424.0,True,Middlefield,2
130A,2014,Bus,Mechanical,59,1156.0,True,Middlefield,1
130B,2014,Bus,Mechanical,59,1156.0,True,Middlefield,2
130A,2014,Bus,Operations,15,2834.0,True,Middlefield,1
130B,2014,Bus,Operations,15,2834.0,True,Middlefield,2
